"ID","Name","Description","Model","Serial Number","Barcode","Additional Information","Location Name","Area","Parent Asset Name","Worker Email","Category","Purchase Date","Service Date","Purchase Price","Warranty Expiration Date","Residual Price","Useful Life (number)","Useful Life (unit)","Depreciation Rate","Track Check Ins/Outs","Check In/Out","Check In Procedure","Check Out Procedure","Created At","Status","Current Value","Parts Names","Team Names","Customer Assigned Names","Vendor Assigned Names","Manufacturer Name","Operating Schedule"
"cUQG23zJqF","VR Client PC VC049","Origin Red computer, VR Client PC. 
Change CMOS Battery? : ???
Headset Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM : 
Galil : N/A
Tech:
Date:
Other Software Installed :
","Origin Red PC.","VC049","VC049",,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",,,,,"02/16/2026 07:24 AM","Operational",,"","","","",,
"JU6rz8ZwWA","VR Client PC VC051","Origin Red computer, VR Client PC.  Change CMOS Battery? : 4-16-25 Headset Type : DPVR E4C Windows Version : 10 Pro Control Software Installed : VR Client Launcher 2.04 Power Supply : 850w Motherboard : ASUS ROG STRIX Z370-I GAMING GPU : GeForce RTX 4070 CPU : i7-8700K RAM : 16GB DDR4 Galil : N/A Tech: Miheer Date: 09-04-2025 Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec","Origin Red PC.","VC051","VC051","","Pulseworks Shop","",,,"Assets","","",,"",,"","","",false,,"","","04/29/2025 06:25 AM","Operational",,"","","","",,
"YQpYlEKMS5","VR Client PC VC052","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 6/10/25
Headset Type : HP
Windows Version : 10pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W
Motherboard : MSI Z390i
GPU : RTX 3070Ti
CPU : I7-9700K
RAM : 16Gb DDR4
Galil : N/A
Tech: Mireer
Date: 6/30/25
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, WMR. 
","Origin Red PC.","VC052","VC052",,"USSRC-U.S. Space and Rocket Center",,,,"Assets","","",,"",,"","","",false,,,,"06/06/2025 01:35 PM","Operational",,"","","","",,
"3NC5r9XCDv","VR Client PC VC053","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 7-13-2026
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI Z270i
GPU : RTX 5070
CPU : i7-7700K
RAM : 16G DDR4
Galil : N/A
Tech: Miheer, Ethen and Akash
Date: 7-15-2026
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp
","Origin Red PC.","VC053",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"06/02/2025 10:50 AM","Operational",,"","","","",,
"khzB11Opw8","VR Client PC VC054","Origin Red computer, VR Client PC. 
Change CMOS Battery? :
Headset Type : 
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply :
Motherboard : 
GPU : 
CPU : 
RAM :
Galil : 
Tech: 
Date:
Other Software Installed :","Origin Red PC.","VC054",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"08/19/2025 07:01 AM","Operational",,"","","","",,
"RpAoz0T47q","VR Client PC VC055","Origin Red computer, VR Client PC. 
Simulator Type :
Headset Type : Vive Cosmos 
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  Asus Strix Z790i
GPU : RTX 4070
CPU : i7-12700K
RAM : 32G DDR5
Galil : N/A
Date : 2/10/25 Billy
Other Software Installed : Steam, Steam VR, WMR, Team Viewer.","Origin Red PC.","VC055",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/03/2025 11:31 AM","Operational",,"","","","",,
"KUD4Hnchbo","VR Client PC VC057","Origin Red computer, VR Client PC. 
Change CMOS Battery? : ???
Headset Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM : 
Galil : N/A
Tech:
Date:
Other Software Installed :
","Origin Red PC.","VC057","VC057",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"12/23/2025 09:50 AM","Operational",,"","","","",,
"oqsXclrGd1","VR Client PC VC058","Origin Red computer, VR Client PC. 
Change CMOS Battery? : new
Headset Type : E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  Asus Strix Z390i
GPU : RTX 4070 Super
CPU : i7-13700K
RAM : 32G DDR5
Galil : N/A
Tech: Ethen / Miheer
Date:
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup.","Origin Red PC.","VC058","VC058",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/10/2025 08:32 AM","Operational",,"","","","",,
"nHGZJuOWvg","VR Client PC VC059","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 6/11/25
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard : MSI MPG Z390i GAMING EDGE AC
GPU : RTX 5070
CPU : I7-9700K
RAM : 16Gb DDR4
Galil : N/A
Tech: Ethen and Miheer
Date : 01-09-2026
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp","Origin Red PC.","VC059","","","Pulseworks Shop","",,,"Assets","","",,"",,"","","",false,,"","","07/03/2025 05:45 AM","Operational",,"","","","",,
"l9TpAwgn1q","VR Client PC VC060","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 6/11/25
Headset Type : E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI Z390i
GPU : RTX 4070
CPU : i7-9700K
RAM : 16G DDR4
Galil : N/A
Tech: Miheer
Date: 7/3/25
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup.","Origin Red PC.","VC060",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"06/02/2025 10:50 AM","Operational",,"","","","",,
"80U6KLB84w","VR Client PC VC062","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 2-6-2026
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 
Motherboard : ASUS ROG STRIX Z390-I gaming
GPU : RTX 4070
CPU : i7-9700K
RAM : 16 GB DDR4
Galil : N/A
Tech: Miheer
Date: 3-18-2026
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp
","Origin Red PC.","VC062","VC062",,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",false,,,,"02/16/2026 07:19 AM","Operational",,"","","","",,
"yf7tWpKS3S","VR Client PC VC063","Origin Red computer, VR Client PC. 
Change CMOS Battery? : ???
Headset Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM : 
Galil : N/A
Tech:
Date:
Other Software Installed :
","Origin Red PC.","VC063","VC063",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"09/12/2025 06:58 AM","Operational",,"","","","",,
"6oAgZr66IA","VR Client PC VC064","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 1-23-2026
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W
Motherboard : ASUS ROG STRIX Z370-i GAMING
GPU : RTX 5070
CPU : i7-8700K
RAM : 16 GB DDR4
Galil : N/A
Tech: Miheer 
Date: 06-19-2026
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp
","Origin Red PC.","VC064","VC064",,"USSRC-U.S. Space and Rocket Center",,,,"Assets","","",,"",,"","","",false,,,,"01/23/2026 11:16 AM","Operational",,"","","","",,
"tKw2x4UG7e","VR Client PC VC065","Origin Red Computer, VR Client PC.
Change CMOS Battery? : Brand New
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard : Asus ROG STRIX Z390-I Gaming
GPU : Nvidia RTX 4070
CPU : i7-9700K
RAM : 16GB DDR4
Galil : N/A
Tech: Miheer & Ethen
Date: 10-09-25
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec","Origin Red PC","VC065",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/16/2025 12:56 PM","Operational",,"","","","",,
"Ywqruk3QH7","VR Client PC VC066","Origin Red computer, 
VR Client PC.  
Change CMOS Battery? : 9-30-25
Headset Type : DPVR E4C 
Windows Version : 10 Pro  
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W 
Motherboard :  MSI Z370i GAMING PRO CARBON AC
GPU :  RTX 5070
CPU :  i7-8700
RAM :  16 GB DDR4
Galil : N/A 
Tech: Miheer
Date: 01-16-2026
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp","Origin Red PC.","VC066","VC066","","Intrepid - Intrepid Sea Air & Space Museum (FANA)","",,,"Assets","","",,"",,"","","",false,,"","","09/17/2025 10:41 AM","Operational",,"","","","",,
"BIbYDH8lcD","VR Client PC VC068","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 1-20-2026
Headset Type : DPVR E4C
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  ASUS ROG STRIX B760-i GAMING
GPU : RTX 4070
CPU : i9-14900
RAM : 32G DDR5
Galil : N/A
Tech: Miheer
Date: 3/19/26
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp","Origin Red PC.","VC068",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"06/17/2025 01:34 PM","Operational",,"","","","",,
"pu8VA5ihFo","VR Client PC VC069","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 2-6-26
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850 W
Motherboard : ASUS ROG STRIX Z370-i gaming
GPU : RTX 4070
CPU : i7-8700K
RAM : 16GB DDR4
Galil : N/A
Tech: Ethen and Miheer
Date: 02-10-2026
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp","Origin Red PC.","VC069","","","Pulseworks Shop","",,,"Assets","","",,"",,"","","",false,,"","","08/19/2025 07:01 AM","Operational",,"","","","",,
"MumC4VdyeY","VR Client PC VC070","Origin Red computer, VR Client PC. 
Headset Type : DPVR 
Windows Version : 10 Pro
Control Software Installed : VRClientLauncherv2.04
Power Supply : 850 W
Motherboard :  ASUS ROG STRIX Z390-I GAMING
GPU : GeForce RTX 4070
CPU : i7-9700K
RAM : 16GB DDR4
Galil : N/A
Date : 08-11-2025 Miheer
Other Software Installed : Steam, SteamVR v2.12.9, Team Viewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVR Assistant, HEVC Codec","Origin Red PC.","VC070",,,"HAZY-Steven F. Udvar-Hazy Center",,,,"Assets","","",,"",,"","","",false,,,,"03/05/2025 10:27 AM","Operational",,"","","","",,
"6nSxNdZJOM","VR Client PC VC072","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 6/11/25
Headset Type : Vive Cosmos 
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI MPG Z270i
GPU : 3070Ti
CPU : i7-7700K
RAM : 16G DDR4
Galil : N/A
Date : 3/20/25 Ethen
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, Vive Console v2.0.24.7.","Origin Red PC.","VC072",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"04/14/2025 10:18 AM","Operational",,"","","","",,
"sC8BNJMN0U","VR Client PC VC073","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 04-14-2026
Headset Type : DPVR E4C
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W
Motherboard : ASUS ROG STRIX B760-i GAMING
GPU : RTX 4070
CPU : i9-14900
RAM : DDR5 32 GB
Galil : N/A
Tech: Miheer
Date: 04-16-2026
Other Software Installed : Steam, SteamVR 2.15.6, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp
","Origin Red PC.","VC073","VC073",,"USAFM-National Museum of the United States Air Force",,,,"Assets","","",,"",,"","","",false,,,,"10/06/2025 02:25 PM","Operational",,"","","","",,
"6FInR2Laln","VR Client PC VC074","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 09-18-2025
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  ASUS ROG STRIX Z370-I GAMING
GPU : RTX 5070
CPU : i7-9700K
RAM : 32GB DDR4
Galil : N/A
Tech: Miheer/Ethen
Date:09-22-2025
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec
","Origin Red PC.","VC074",,"","Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,"","","06/17/2025 01:29 PM","Operational",,"","","","",,
"FTXIdvsslw","VR Client PC VC075","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 10/24/25
Headset Type : HP
Windows Version : 10Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard : ASUS ROG STRIX Z370-i GAMING
GPU : RTX 5070
CPU : i7-8700K
RAM : 32Gb  DDR4
Galil : N/A
Tech: Miheer
Date: 11-26-2025
Other Software Installed :  Steam, SteamVR 2.13.7, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, Windows Mixed Reality, HEVC Codec
","Origin Red PC.","VC075",,,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",false,,,,"08/01/2025 07:46 AM","Operational",,"","","","",,
"1RgeGWBQlw","VR Client PC VC076","Origin Red computer, VR Client PC. 
CMOS Battery Change: 10-7-25
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI Z270i Gaming Pro Carbon AC
GPU : RTX 5070
CPU : i7-7700K
RAM : 16G DDR4
Galil : N/A
Date : 1/24/25 Ethen and Miheer
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec","Origin Red PC.","VC076",,,"USAFM-National Museum of the United States Air Force",,,,"Assets","","",,"",,"","","",false,,,,"03/05/2025 10:08 AM","Operational",,"","","","",,
"J64rNLDFyf","VR Client PC VC077","Origin Red computer, 
VR Client PC.  
Headset Type : DPVR E4C  
Cmos Battery Change: 04-13-2026 
Windows Version : 11 Pro 
Control Software Installed : VR Client Launcher 2.04 Power Supply : 850w 
Motherboard :  ASUS ROG STRIX B760-i GAMING GPU : GeForce RTX 5070 
CPU : i9-14900 
RAM : 32GB DDR5 
Galil : N/A 
Date : 04/16/26 Miheer 
Other Software Installed : Steam, SteamVR 2.15.6, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp","Origin Red PC.","VC077","","","Pulseworks Shop","",,,"Assets","","",,"",,"","","",false,,"","","04/14/2025 10:15 AM","Operational",,"","","","",,
"s7ugGhXlCj","VR Client PC VC078","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 6/11/25
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard : MSI Z390i  Gaming Edge AC
GPU : RTX 5070
CPU : i7 - 8700K
RAM : 16 GB DDR4
Galil : N/A
Date : 01-30-2026 Miheer
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec","Origin Red PC.","VC078",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/10/2025 07:45 AM","Operational",,"","","","",,
"OYt0UH9WEZ","VR Client PC VC079","Origin Red computer, VR Client PC. 
Change CMOS Battery? : ???
Headset Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM : 
Galil : N/A
Tech:
Date:
Other Software Installed :
","Origin Red PC.","VC079","VC079",,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",,,,,"02/16/2026 07:27 AM","Operational",,"","","","",,
"mWDKq1TGjw","VR Client PC VC080","Origin Red computer, VR Client PC.  
Change CMOS Battery? : 6-29-26 
Headset Type : DPVR E4C 
Windows Version : 10 Pro 
Control Software Installed : VR Client Launcher 2.04 Power Supply : 850w 
Motherboard :  Asus Strix Z370i 
GPU : RTX 5070 
CPU : i7-8700K 
RAM : 16G DDR4 
Galil : N/A 
Tech: Miheer and Ethen 
Date: 7-6-2026 
Other Software Installed : Steam, Steam VR v2.12.14, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, core temp","Origin Red PC.","VC080","","","USSRC-U.S. Space and Rocket Center","",,,"Assets","","",,"",,"","","",false,,"","","04/22/2025 09:23 AM","Operational",,"","","","",,
"pkFcmjsHnj","VR Client PC VC082","Origin Red computer, VR Client PC. 
Change CMOS Battery: 08-06-2025
Headset Type : DPVR 
Windows Version : 10 Pro
Control Software Installed : VRClientLauncherv2.04
Power Supply : 850 W
Motherboard : ASUS ROG STRIX Z370-I GAMING
GPU : GeForce RTX 4070
CPU : i7-8700K
RAM : 16GB DDR4
Galil : N/A
Tech: Miheer
Date: 08-11-2025
Other Software Installed : Steam, SteamVR v2.12.9, Team Viewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVR Assistant, HEVC Codec
","Origin Red PC.","VC082",,,"HAZY-Steven F. Udvar-Hazy Center",,,,"Assets","","",,"",,"","","",false,,,,"08/01/2025 02:09 PM","Operational",,"","","","",,
"OJbPXAPx3B","VR Client PC VC083","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 11-18-2025
Headset Type : HP
Windows Version : 10 Pro 
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W
Motherboard : ASUS ROG STRIX Z370-i GAMING
GPU : RTX 5070
CPU : i7-9700K
RAM : 16 GB DDR4
Galil : N/A
Tech: Ethen and Miheer
Date: 01-09-2026
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, Windows Mixed Reality, HEVC Codec, Core Temp
","Origin Red PC.","VC083","VC083",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"11/13/2025 01:54 PM","Operational",,"","","","",,
"BmbeYrR6sD","VR Client PC VC084","Origin Red computer, VR Client PC. 
Cmos Battery Change: 7-16-26
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850 W
Motherboard : MSI Z270I GAMING PRO CARBON
GPU : GeForce RTX 5070
CPU : i7-7700K
RAM : 16GB DDR4
Galil : N/A
Date : 07-20-2026 Miheer and Akash
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp","Origin Red PC.","VC084",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/10/2025 07:48 AM","Operational",,"","","","",,
"gOkm0tAISm","VR Client PC VC085","Origin Red computer, VR Client PC. 
Change CMOS Battery? : ???
Headset Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM : 
Galil : N/A
Tech:
Date:
Other Software Installed :
","Origin Red PC.","VC085","VC085",,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",,,,,"02/16/2026 07:26 AM","Operational",,"","","","",,
"o6VmagaEQY","VR Client PC VC086","Origin Red computer, VR Client PC. 
CMOS Battery Change: 5-18-26
Headset Type : DPVR E4C 
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI Z270i GAMING PRO CARBON AC
GPU : RTX 5070
CPU : i7-7700K
RAM : 16GB DDR4
Galil : N/A
Date : 10-24-2025 Miheer and Ethen
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec","Origin Red PC.","VC086",,,"USAFM-National Museum of the United States Air Force",,,,"Assets","","",,"",,"","","",false,,,,"03/20/2025 09:37 AM","Operational",,"","","","",,
"7paPEmeiqX","VR Client PC VC087","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 05-15-2026
Headset Type : Vive Cosmos
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W
Motherboard : ASROCK Z790i Lightening WIFI
GPU : RTX 5070
CPU : i9-14900
RAM : 32GB DDR5
Galil : N/A
Tech: Miheer and Ethen
Date: 05-20-2026
Other Software Installed : Steam, SteamVR 2.15.6, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, Vive Console 20.0.24.7, HEVC Codec, Core Temp
","Origin Red PC.","VC087","VC087",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"09/12/2025 07:00 AM","Operational",,"","","","",,
"UwB8J78HqA","VR Client PC VC088","Origin Red computer, VR Client PC. 
Simulator Type : 5/12/25
Headset Type : HP 
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI Z270i
GPU : RTX 4070
CPU : i7-7700K
RAM : 16G DDR4
Galil : N/A
Date : 5/15/25 Ethen
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, WMR. 
","Origin Red PC.","VC088","VC088",,"USSRC-U.S. Space and Rocket Center",,,,"Assets","","",,"",,"","","",false,,,,"03/03/2025 02:33 PM","Operational",,"","","","",,
"36rHPumrGS","VR Client PC VC091","Origin Red computer, VR Client PC. 
CMOS Battery Change : 11-21-25
Headset Type : HP
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI Z270i Gaming Pro Carbon
GPU : RTX 4070
CPU : i7-7700K
RAM : 32GB DDR4
Galil : N/A
Date : 11-25-25 Miheer
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, 
GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, Windows Mixed Reality, HEVC Codec","Origin Red PC.","VC091",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/06/2025 06:01 AM","Operational",,"","","","",,
"xkUCWXpHdL","VR Client PC VC092","Origin Red computer, VR Client PC. 
Simulator Type : 
Headset Type : HP
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  Asus Strix Z390i
GPU : Zotac 4070
CPU : i7-9700K
RAM : 16G DDR4
Galil : N/A
Date : 2/3/25  Ethen
Other Software Installed : Steam, Steam VR, WMR, Team Viewer.","Origin Red PC.","VC092",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"02/25/2025 10:54 AM","Operational",,"","","","",,
